DriverTime,Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,Position,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,GP,SessionType,RoundNumber,Date
0 days 01:18:44.095000,TSU,22,99.222,10,2,38.387,30.481,30.354,HARD,3,1,RB,12,0 days 01:18:08.674000,25.5,62,1012.8,FALSE,31.5,356,0.4,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:20:19.833000,TSU,22,95.738,11,2,36.072,29.954,29.712,HARD,4,1,RB,12,0 days 01:20:08.678000,25.5,62,1012.8,FALSE,31.7,25,1.1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:21:55.096000,TSU,22,95.263,12,2,35.637,29.947,29.679,HARD,5,1,RB,12,0 days 01:21:08.674000,25.5,62,1012.9,FALSE,31.4,3,1.2,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:23:30.421000,TSU,22,95.325,13,2,35.622,30.067,29.636,HARD,6,1,RB,12,0 days 01:23:08.715000,25.5,62,1012.9,FALSE,31.6,344,1.6,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:25:05.996000,TSU,22,95.575,14,2,35.709,30.068,29.798,HARD,7,1,RB,12,0 days 01:24:08.716000,25.5,62,1012.9,FALSE,31.7,0,0.8,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:26:41.948000,TSU,22,95.952,15,2,35.754,29.936,30.262,HARD,8,1,RB,12,0 days 01:26:08.726000,25.6,62,1012.9,FALSE,31.3,50,0.8,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:28:17.943000,TSU,22,95.995,16,2,36.156,29.823,30.016,HARD,9,1,RB,12,0 days 01:28:08.732000,25.6,61,1012.9,FALSE,31.1,0,0.8,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:29:55.546000,TSU,22,97.603,17,2,37.518,30.111,29.974,HARD,10,1,RB,13,0 days 01:29:08.726000,25.6,62,1012.8,FALSE,30.9,348,0.4,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:31:30.913000,TSU,22,95.367,18,2,35.599,29.995,29.773,HARD,11,1,RB,13,0 days 01:31:08.735000,25.6,62,1012.9,FALSE,30.8,355,1.8,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:33:06.059000,TSU,22,95.146,19,2,35.486,29.895,29.765,HARD,12,1,RB,13,0 days 01:32:08.723000,25.6,62,1012.8,FALSE,30.9,351,1.5,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:34:41.119000,TSU,22,95.06,20,2,35.498,29.825,29.737,HARD,13,1,RB,13,0 days 01:34:08.733000,25.6,62,1012.9,FALSE,30.6,335,1.6,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:36:15.829000,TSU,22,94.71,21,2,35.457,29.701,29.552,HARD,14,1,RB,13,0 days 01:36:08.717000,25.5,62,1012.9,FALSE,30.7,49,0.9,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:37:51.527000,TSU,22,95.698,22,2,35.785,30.024,29.889,HARD,15,1,RB,13,0 days 01:37:08.726000,25.5,62,1013,FALSE,30.7,314,0.5,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:39:27.812000,TSU,22,96.285,23,2,36.367,30.077,29.841,HARD,16,1,RB,13,0 days 01:39:08.742000,25.6,62,1013,FALSE,30.8,35,1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:41:03.694000,TSU,22,95.882,24,2,36.214,29.871,29.797,HARD,17,1,RB,13,0 days 01:40:08.759000,25.6,62,1013,FALSE,31.3,18,0.7,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:42:40.242000,TSU,22,96.548,25,2,36.806,29.671,30.071,HARD,18,1,RB,13,0 days 01:42:08.770000,25.6,62,1013.1,FALSE,31.2,50,0.8,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:44:16.904000,TSU,22,96.662,26,2,36.84,29.68,30.142,HARD,19,1,RB,13,0 days 01:44:08.802000,25.6,62,1013.1,FALSE,31.2,10,1.7,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:45:52.997000,TSU,22,96.093,27,2,36.464,29.707,29.922,HARD,20,1,RB,13,0 days 01:45:08.817000,25.6,63,1013.1,FALSE,30.7,36,0.7,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:47:28.665000,TSU,22,95.668,28,2,36.328,29.684,29.656,HARD,21,1,RB,13,0 days 01:47:08.813000,25.6,63,1013.1,FALSE,31,344,1.3,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:49:05.396000,TSU,22,96.731,29,2,37.282,29.817,29.632,HARD,22,1,RB,14,0 days 01:48:08.815000,25.5,63,1013.1,FALSE,31,353,0.6,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:50:41.437000,TSU,22,96.041,30,2,36.222,29.96,29.859,HARD,23,1,RB,14,0 days 01:50:08.818000,25.6,63,1013,FALSE,30.9,339,0.9,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:52:17.376000,TSU,22,95.939,31,2,36.193,29.85,29.896,HARD,24,1,RB,14,0 days 01:52:08.814000,25.5,63,1013,FALSE,31.1,335,1.1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:53:53.070000,TSU,22,95.694,32,2,36.159,29.801,29.734,HARD,25,1,RB,14,0 days 01:53:08.821000,25.5,63,1013,FALSE,31.1,38,1.2,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:55:29.188000,TSU,22,96.118,33,2,36.774,29.635,29.709,HARD,26,1,RB,15,0 days 01:55:08.824000,25.5,63,1013,FALSE,30.9,0,1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:57:03.956000,TSU,22,94.768,34,2,35.626,29.68,29.462,HARD,27,1,RB,15,0 days 01:56:08.807000,25.5,64,1013,FALSE,30.9,27,0.5,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:58:38.737000,TSU,22,94.781,35,2,35.49,29.639,29.652,HARD,28,1,RB,15,0 days 01:58:08.823000,25.5,64,1013.1,FALSE,30.8,305,0.4,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:00:13.095000,TSU,22,94.358,36,2,35.13,29.652,29.576,HARD,29,1,RB,15,0 days 02:00:08.828000,25.5,64,1013,FALSE,30.4,352,0.6,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:01:47.328000,TSU,22,94.233,37,2,34.974,29.635,29.624,HARD,30,1,RB,15,0 days 02:01:08.825000,25.5,64,1013,FALSE,30.4,321,1.1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:03:21.289000,TSU,22,93.961,38,2,34.743,29.51,29.708,HARD,31,1,RB,15,0 days 02:03:08.826000,25.5,64,1013,FALSE,30.4,29,0.9,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:04:55.183000,TSU,22,93.894,39,2,34.876,29.508,29.51,HARD,32,1,RB,15,0 days 02:04:08.829000,25.5,64,1013,FALSE,30.4,0,0.7,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:06:28.784000,TSU,22,93.601,40,2,34.619,29.479,29.503,HARD,33,1,RB,15,0 days 02:06:08.830000,25.4,65,1013.1,FALSE,30.4,6,0.6,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:08:02.515000,TSU,22,93.731,41,2,34.725,29.443,29.563,HARD,34,1,RB,15,0 days 02:07:08.832000,25.5,65,1013.1,FALSE,30.2,334,0.9,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:09:36.138000,TSU,22,93.623,42,2,34.63,29.439,29.554,HARD,35,1,RB,14,0 days 02:09:08.831000,25.4,65,1013.1,FALSE,30.2,333,1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:11:09.905000,TSU,22,93.767,43,2,34.621,29.542,29.604,HARD,36,1,RB,14,0 days 02:11:08.826000,25.4,65,1013.1,FALSE,30,164,0.7,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:12:43.428000,TSU,22,93.523,44,2,34.541,29.493,29.489,HARD,37,1,RB,14,0 days 02:12:08.832000,25.4,65,1013.2,FALSE,30.2,48,1.3,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:14:17.072000,TSU,22,93.644,45,2,34.656,29.394,29.594,HARD,38,1,RB,14,0 days 02:14:08.832000,25.4,65,1013.1,FALSE,30.3,135,0.7,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:15:52.033000,TSU,22,94.961,46,2,35.343,30.098,29.52,HARD,39,1,RB,14,0 days 02:15:08.834000,25.4,65,1013.1,FALSE,30.4,18,0.5,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:17:25.558000,TSU,22,93.525,47,2,34.567,29.343,29.615,HARD,40,1,RB,14,0 days 02:17:08.837000,25.4,66,1013.2,FALSE,30.2,359,1.3,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:18:59.398000,TSU,22,93.84,48,2,34.678,29.494,29.668,HARD,41,1,RB,14,0 days 02:18:08.842000,25.3,66,1013,FALSE,30.2,313,1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 02:20:32.958000,TSU,22,93.56,49,2,34.63,29.419,29.511,HARD,42,1,RB,14,0 days 02:20:08.840000,25.3,66,1013,FALSE,30,357,1.2,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 00:17:57.002000,VER,1,92.409,2,1,33.808,29.075,29.526,HARD,2,1,Red Bull Racing,,0 days 00:17:17.732000,26.9,59,1012.1,FALSE,41,26,5.1,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 00:21:50.975000,VER,1,91.354,4,1,33.454,28.855,29.045,HARD,4,1,Red Bull Racing,,0 days 00:21:17.723000,26.9,58,1012.2,FALSE,40.2,37,3.8,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 00:25:49.857000,VER,1,90.913,6,1,33.227,28.794,28.892,HARD,6,1,Red Bull Racing,,0 days 00:25:17.727000,26.8,53,1012.2,FALSE,39.5,25,5.2,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 00:29:57.529000,VER,1,103.59,8,1,33.095,33.762,36.733,HARD,8,1,Red Bull Racing,,0 days 00:29:17.737000,27,55,1012.1,FALSE,39.5,24,6,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 00:44:54.651000,VER,1,90.014,10,2,32.635,28.57,28.809,SOFT,2,1,Red Bull Racing,,0 days 00:44:17.745000,26.6,58,1012.3,FALSE,39.7,33,4.8,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 00:49:33.612000,VER,1,123.252,12,2,49.757,41.255,32.24,SOFT,4,1,Red Bull Racing,,0 days 00:49:17.756000,26.6,58,1012.4,FALSE,39.7,41,4.5,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 00:51:03.271000,VER,1,89.659,13,2,32.615,28.428,28.616,SOFT,5,1,Red Bull Racing,,0 days 00:50:17.758000,26.7,57,1012.3,FALSE,39.1,26,4.1,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 00:53:07.120000,VER,1,123.849,14,2,54.444,36.373,33.032,SOFT,6,1,Red Bull Racing,,0 days 00:52:17.745000,26.6,57,1012.4,FALSE,39.1,35,5.6,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 01:02:55.423000,VER,1,95.282,16,3,35.118,30.134,30.03,HARD,10,0,Red Bull Racing,,0 days 01:02:17.799000,26.6,55,1012.4,FALSE,38.2,19,5.5,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 01:04:30.359000,VER,1,94.936,17,3,34.948,29.992,29.996,HARD,11,0,Red Bull Racing,,0 days 01:04:17.801000,26.6,58,1012.3,FALSE,38.2,24,4.8,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 01:06:05.101000,VER,1,94.742,18,3,34.796,29.924,30.022,HARD,12,0,Red Bull Racing,,0 days 01:05:17.851000,26.6,60,1012.3,FALSE,38.2,27,4.8,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 01:07:39.627000,VER,1,94.526,19,3,34.749,29.802,29.975,HARD,13,0,Red Bull Racing,,0 days 01:07:17.806000,26.6,60,1012.2,FALSE,38.2,28,4.2,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 01:09:19.591000,VER,1,99.964,20,3,35.482,30.237,34.245,HARD,14,0,Red Bull Racing,,0 days 01:09:17.809000,26.5,61,1012.3,FALSE,38.2,21,4.4,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 01:10:53.940000,VER,1,94.349,21,3,34.69,29.841,29.818,HARD,15,0,Red Bull Racing,,0 days 01:10:17.810000,26.5,60,1012.2,FALSE,38.2,17,4.7,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 01:12:28.051000,VER,1,94.111,22,3,34.53,29.683,29.898,HARD,16,0,Red Bull Racing,,0 days 01:12:17.820000,26.4,61,1012.3,FALSE,38.2,15,4.3,Saudi Arabian Grand Prix,FP1,2,09-03-2024
0 days 00:28:54.262000,VER,1,90.447,2,1,33.035,28.679,28.733,MEDIUM,2,1,Red Bull Racing,,0 days 00:28:12.786000,25.3,60,1013.6,FALSE,30.9,358,2.8,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 00:33:35.353000,VER,1,138.845,4,2,68.467,37.833,32.545,MEDIUM,4,0,Red Bull Racing,,0 days 00:33:12.791000,25.5,59,1013.6,FALSE,31.2,354,2.6,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 00:35:05.250000,VER,1,89.897,5,2,32.669,28.601,28.627,MEDIUM,5,0,Red Bull Racing,,0 days 00:34:12.795000,25.5,59,1013.7,FALSE,31,37,1.8,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 00:38:55.059000,VER,1,89.543,7,2,32.438,28.415,28.69,MEDIUM,7,0,Red Bull Racing,,0 days 00:38:12.791000,25.6,59,1013.7,FALSE,30.7,7,1.5,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 00:40:57.992000,VER,1,122.933,8,2,40.894,44.236,37.803,MEDIUM,8,0,Red Bull Racing,,0 days 00:40:12.800000,25.5,59,1013.7,FALSE,31,10,2.4,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 00:50:57.859000,VER,1,89.377,10,3,32.519,28.385,28.473,SOFT,2,1,Red Bull Racing,,0 days 00:50:12.853000,25.3,61,1013.7,FALSE,30.6,8,3,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 00:55:31.129000,VER,1,116.323,12,3,47.773,37.014,31.536,SOFT,4,1,Red Bull Racing,,0 days 00:55:12.890000,25.4,61,1013.8,FALSE,30.6,6,2.9,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 00:57:00.287000,VER,1,89.158,13,3,32.427,28.34,28.391,SOFT,5,1,Red Bull Racing,,0 days 00:56:12.893000,25.4,61,1013.8,FALSE,30.4,360,2.8,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 00:58:49.878000,VER,1,109.591,14,3,37.935,36.754,34.902,SOFT,6,1,Red Bull Racing,,0 days 00:58:12.902000,25.4,61,1013.8,FALSE,30.2,22,2.1,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 01:10:48.905000,VER,1,94.244,16,4,34.401,29.906,29.937,MEDIUM,10,0,Red Bull Racing,,0 days 01:10:12.938000,25.2,60,1013.9,FALSE,30,18,1.1,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 01:12:23.244000,VER,1,94.339,17,4,34.547,29.825,29.967,MEDIUM,11,0,Red Bull Racing,,0 days 01:12:12.955000,25.3,60,1014,FALSE,30.2,99,1.5,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 01:13:57.157000,VER,1,93.913,18,4,34.45,29.636,29.827,MEDIUM,12,0,Red Bull Racing,,0 days 01:13:12.944000,25.3,60,1013.9,FALSE,30.4,23,1,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 01:15:31.068000,VER,1,93.911,19,4,34.407,29.68,29.824,MEDIUM,13,0,Red Bull Racing,,0 days 01:15:12.948000,25.4,59,1014,FALSE,30.4,18,1.4,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 01:17:05.299000,VER,1,94.231,20,4,34.527,29.782,29.922,MEDIUM,14,0,Red Bull Racing,,0 days 01:16:12.945000,25.4,59,1014.1,FALSE,30.6,22,1.3,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 01:18:48.983000,VER,1,103.684,21,4,34.43,29.723,39.531,MEDIUM,15,0,Red Bull Racing,,0 days 01:18:12.947000,25.4,58,1014.1,FALSE,30.2,8,1.6,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 01:20:23,VER,1,94.017,22,4,34.481,29.714,29.822,MEDIUM,16,0,Red Bull Racing,,0 days 01:20:12.951000,25.4,58,1014.1,FALSE,30.5,355,1.3,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 01:21:57.053000,VER,1,94.053,23,4,34.401,29.737,29.915,MEDIUM,17,0,Red Bull Racing,,0 days 01:21:12.947000,25.5,58,1014,FALSE,29.9,338,1.3,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 01:23:30.964000,VER,1,93.911,24,4,34.354,29.786,29.771,MEDIUM,18,0,Red Bull Racing,,0 days 01:23:12.956000,25.4,58,1014.1,FALSE,29.8,343,1.4,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 01:25:04.690000,VER,1,93.726,25,4,34.268,29.698,29.76,MEDIUM,19,0,Red Bull Racing,,0 days 01:24:12.949000,25.4,58,1014.1,FALSE,29.7,140,0.6,Saudi Arabian Grand Prix,FP2,2,09-03-2024
0 days 00:39:01.679000,VER,1,89.773,2,1,32.682,28.423,28.668,SOFT,2,1,Red Bull Racing,,0 days 00:38:17.877000,26,62,1012.9,FALSE,39.3,35,2.8,Saudi Arabian Grand Prix,FP3,2,09-03-2024
0 days 00:43:38.324000,VER,1,116.339,4,1,52.636,32.949,30.754,SOFT,4,1,Red Bull Racing,,0 days 00:43:17.929000,26,61,1012.9,FALSE,38.7,25,4.9,Saudi Arabian Grand Prix,FP3,2,09-03-2024
0 days 00:45:07.217000,VER,1,88.893,5,1,32.34,28.201,28.352,SOFT,5,1,Red Bull Racing,,0 days 00:44:17.939000,26,62,1012.9,FALSE,38.7,34,2.1,Saudi Arabian Grand Prix,FP3,2,09-03-2024
0 days 00:49:36.130000,VER,1,121.215,7,1,49.414,40.416,31.385,SOFT,7,1,Red Bull Racing,,0 days 00:49:17.962000,25.9,61,1013,FALSE,38.7,13,4,Saudi Arabian Grand Prix,FP3,2,09-03-2024
0 days 00:51:04.542000,VER,1,88.412,8,1,32.155,28.021,28.236,SOFT,8,1,Red Bull Racing,,0 days 00:50:17.961000,25.9,62,1013,FALSE,38.7,12,3.6,Saudi Arabian Grand Prix,FP3,2,09-03-2024
0 days 00:52:53.075000,VER,1,108.533,9,1,39.341,33.725,35.467,SOFT,9,1,Red Bull Racing,,0 days 00:52:17.964000,25.8,63,1013,FALSE,38.1,21,3.5,Saudi Arabian Grand Prix,FP3,2,09-03-2024
0 days 01:15:45.607000,VER,1,88.422,11,2,31.992,28.006,28.424,SOFT,2,1,Red Bull Racing,,0 days 01:15:17.990000,25.8,62,1013.1,FALSE,37.3,20,5,Saudi Arabian Grand Prix,FP3,2,09-03-2024
0 days 00:23:19.478000,VER,1,88.491,2,1,32.081,28.013,28.397,SOFT,2,1,Red Bull Racing,,0 days 00:23:13.821000,25.4,56,1014.7,FALSE,31.5,345,1.2,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 00:25:25.315000,VER,1,125.837,3,1,43.178,39.436,43.223,SOFT,3,1,Red Bull Racing,,0 days 00:25:13.835000,25.4,56,1014.7,FALSE,31.5,3,1.1,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 00:31:27.627000,VER,1,88.171,5,2,31.953,27.991,28.227,SOFT,5,0,Red Bull Racing,,0 days 00:31:13.832000,25.3,56,1014.8,FALSE,31.1,29,1.2,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 00:33:17.181000,VER,1,109.554,6,2,38.233,32.956,38.365,SOFT,6,0,Red Bull Racing,,0 days 00:33:13.837000,25.4,56,1014.9,FALSE,31.3,235,0.6,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 00:51:52.108000,VER,1,88.078,8,3,31.976,28.053,28.049,SOFT,2,1,Red Bull Racing,,0 days 00:51:13.844000,25,57,1014.8,FALSE,30.6,24,1.5,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 00:53:42.045000,VER,1,109.937,9,3,38.831,33.28,37.826,SOFT,3,1,Red Bull Racing,,0 days 00:53:13.840000,25,57,1014.9,FALSE,31,0,0.5,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 00:59:35.590000,VER,1,88.033,11,4,31.892,28.035,28.106,SOFT,5,0,Red Bull Racing,,0 days 00:59:13.843000,25.1,56,1014.8,FALSE,30.6,19,1.5,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 01:01:31.140000,VER,1,115.55,12,4,42.96,33.802,38.788,SOFT,6,0,Red Bull Racing,,0 days 01:01:13.848000,25.1,56,1014.9,FALSE,30.7,82,0.7,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 01:11:20.403000,VER,1,87.472,14,5,31.763,27.8,27.909,SOFT,2,1,Red Bull Racing,,0 days 01:11:13.853000,25,56,1015,FALSE,30.3,32,1,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 01:13:06.997000,VER,1,106.594,15,5,38.031,31.51,37.053,SOFT,3,1,Red Bull Racing,,0 days 01:12:13.862000,25,55,1015,FALSE,30.8,146,0.3,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 01:18:38.512000,VER,1,87.684,17,6,31.804,27.858,28.022,SOFT,2,1,Red Bull Racing,,0 days 01:18:13.888000,25,55,1015,FALSE,29.8,29,1.5,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 01:20:40.674000,VER,1,122.162,18,6,44.697,34.529,42.936,SOFT,3,1,Red Bull Racing,,0 days 01:20:13.915000,25,55,1014.9,FALSE,30.6,28,0.4,Saudi Arabian Grand Prix,Q,2,09-03-2024
0 days 01:01:19.630000,VER,1,95.505,1,1,,29.707,29.83,MEDIUM,1,1,Red Bull Racing,1,0 days 01:01:08.543000,25.4,62,1012.5,FALSE,31.5,342,1.7,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:02:53.835000,VER,1,94.205,2,1,34.72,29.628,29.857,MEDIUM,2,1,Red Bull Racing,1,0 days 01:02:08.539000,25.4,62,1012.6,FALSE,31.5,301,1.2,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:04:27.878000,VER,1,94.043,3,1,34.53,29.621,29.892,MEDIUM,3,1,Red Bull Racing,1,0 days 01:04:08.530000,25.4,62,1012.6,FALSE,31.7,36,1.5,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:06:01.632000,VER,1,93.754,4,1,34.416,29.541,29.797,MEDIUM,4,1,Red Bull Racing,1,0 days 01:05:08.561000,25.5,61,1012.6,FALSE,31.7,342,0.8,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:07:35.587000,VER,1,93.955,5,1,34.457,29.59,29.908,MEDIUM,5,1,Red Bull Racing,1,0 days 01:07:08.580000,25.6,62,1012.6,FALSE,31.7,45,0.7,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:09:09.263000,VER,1,93.676,6,1,34.355,29.545,29.776,MEDIUM,6,1,Red Bull Racing,1,0 days 01:09:08.587000,25.7,61,1012.6,FALSE,31.5,1,1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:11:12.182000,VER,1,122.919,7,1,34.467,41.316,47.136,MEDIUM,7,1,Red Bull Racing,1,0 days 01:11:08.608000,25.7,61,1012.7,FALSE,31.4,330,1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:18:37.273000,VER,1,95.024,10,2,35.648,29.514,29.862,HARD,3,1,Red Bull Racing,2,0 days 01:18:08.674000,25.5,62,1012.8,FALSE,31.5,356,0.4,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:20:10.883000,VER,1,93.61,11,2,34.555,29.427,29.628,HARD,4,1,Red Bull Racing,2,0 days 01:20:08.678000,25.5,62,1012.8,FALSE,31.7,25,1.1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:21:44.204000,VER,1,93.321,12,2,34.391,29.239,29.691,HARD,5,1,Red Bull Racing,2,0 days 01:21:08.674000,25.5,62,1012.9,FALSE,31.4,3,1.2,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:23:17.348000,VER,1,93.144,13,2,34.096,29.411,29.637,HARD,6,1,Red Bull Racing,1,0 days 01:23:08.715000,25.5,62,1012.9,FALSE,31.6,344,1.6,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:24:50.542000,VER,1,93.194,14,2,34.303,29.274,29.617,HARD,7,1,Red Bull Racing,1,0 days 01:24:08.716000,25.5,62,1012.9,FALSE,31.7,0,0.8,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:26:24.054000,VER,1,93.512,15,2,34.32,29.438,29.754,HARD,8,1,Red Bull Racing,1,0 days 01:26:08.726000,25.6,62,1012.9,FALSE,31.3,50,0.8,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:27:57.246000,VER,1,93.192,16,2,34.239,29.383,29.57,HARD,9,1,Red Bull Racing,1,0 days 01:27:08.724000,25.6,61,1012.9,FALSE,31.6,312,1.3,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:29:30.305000,VER,1,93.059,17,2,34.134,29.333,29.592,HARD,10,1,Red Bull Racing,1,0 days 01:29:08.726000,25.6,62,1012.8,FALSE,30.9,348,0.4,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:31:03.444000,VER,1,93.139,18,2,34.172,29.33,29.637,HARD,11,1,Red Bull Racing,1,0 days 01:30:08.724000,25.6,61,1012.9,FALSE,31.1,314,1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:32:36.579000,VER,1,93.135,19,2,34.172,29.375,29.588,HARD,12,1,Red Bull Racing,1,0 days 01:32:08.723000,25.6,62,1012.8,FALSE,30.9,351,1.5,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:34:09.645000,VER,1,93.066,20,2,34.155,29.384,29.527,HARD,13,1,Red Bull Racing,1,0 days 01:34:08.733000,25.6,62,1012.9,FALSE,30.6,335,1.6,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:35:42.578000,VER,1,92.933,21,2,34.129,29.281,29.523,HARD,14,1,Red Bull Racing,1,0 days 01:35:08.732000,25.6,62,1012.9,FALSE,30.9,342,1.5,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:37:15.558000,VER,1,92.98,22,2,34.195,29.241,29.544,HARD,15,1,Red Bull Racing,1,0 days 01:37:08.726000,25.5,62,1013,FALSE,30.7,314,0.5,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:38:48.350000,VER,1,92.792,23,2,34.024,29.214,29.554,HARD,16,1,Red Bull Racing,1,0 days 01:38:08.737000,25.5,62,1013,FALSE,30.8,261,1,Saudi Arabian Grand Prix,R,2,09-03-2024
0 days 01:40:21.033000,VER,1,92.683,24,2,33.956,29.191,29.536,HARD,17,1,Red Bull Racing,1,0 days 01:40:08.759000,25.6,62,1013,FALSE,31.3,18,0.7,Saudi Arabian Grand Prix,R,2,09-03-2024
