GP,Driver,Stint,Compound,StintLength,AirTemp,TrackTemp,FreshTyre,RaceProgress,YellowLaps,SCLaps,VSCLaps,RedFlagLaps
Japanese Grand Prix,HUL,2,SOFT,5,17.96153846153846,27.93846153846154,0,0.0754716981132075,2,0,0,1
Japanese Grand Prix,HUL,3,HARD,28,20.72058823529412,34.55588235294118,1,0.1132075471698113,0,0,0,0
Japanese Grand Prix,HUL,4,HARD,19,18.94333333333333,30.276666666666667,1,0.6415094339622641,1,0,0,0
Japanese Grand Prix,LEC,2,MEDIUM,25,19.91282051282052,32.44102564102564,1,0.0754716981132075,1,0,0,0
Japanese Grand Prix,LEC,3,HARD,27,19.46315789473684,31.68421052631579,1,0.5094339622641509,1,0,0,0
Japanese Grand Prix,MAG,2,MEDIUM,21,20.37,33.52,1,0.0566037735849056,2,0,0,1
Japanese Grand Prix,MAG,3,HARD,30,19.69756097560976,32.178048780487806,1,0.4339622641509434,2,0,0,0
Japanese Grand Prix,NOR,1,MEDIUM,1,16.854545454545455,25.40909090909091,1,0.0188679245283018,2,0,0,1
Japanese Grand Prix,NOR,2,MEDIUM,11,21.39,36.49,0,0.0754716981132075,1,0,0,1
Japanese Grand Prix,NOR,3,HARD,15,19.977272727272727,32.63181818181818,1,0.2264150943396226,0,0,0,0
Japanese Grand Prix,NOR,4,HARD,27,19.29230769230769,30.94871794871795,1,0.5094339622641509,1,0,0,0
Japanese Grand Prix,OCO,2,HARD,18,20.075,32.74583333333333,1,0.0754716981132075,0,0,0,0
Japanese Grand Prix,OCO,3,HARD,14,20.289473684210527,33.863157894736844,1,0.3773584905660377,0,0,0,0
Japanese Grand Prix,OCO,4,MEDIUM,19,19.942857142857143,32.39523809523809,1,0.6415094339622641,1,0,0,0
Japanese Grand Prix,PER,1,MEDIUM,1,17.70909090909091,26.845454545454547,1,0.0188679245283018,2,0,0,1
Japanese Grand Prix,PER,2,MEDIUM,15,19.588461538461537,31.911538461538463,0,0.0754716981132075,1,0,0,0
Japanese Grand Prix,PER,3,MEDIUM,18,19.996153846153845,32.85,1,0.3018867924528302,0,0,0,0
Japanese Grand Prix,PER,4,HARD,20,19.65833333333333,31.629166666666663,1,0.6415094339622641,1,0,0,0
Japanese Grand Prix,PIA,2,MEDIUM,12,18.38076923076923,29.246153846153845,0,0.0754716981132075,0,0,0,0
Japanese Grand Prix,PIA,3,HARD,20,20.625,34.15416666666667,1,0.2452830188679245,1,0,0,1
Japanese Grand Prix,PIA,4,HARD,21,19.61923076923077,31.734615384615385,1,0.6226415094339622,1,0,0,0
Japanese Grand Prix,RUS,2,HARD,21,20.636,34.148,1,0.0754716981132075,0,0,0,0
Japanese Grand Prix,RUS,3,HARD,15,19.66521739130435,32.108695652173914,1,0.4339622641509434,0,0,0,0
Japanese Grand Prix,RUS,4,MEDIUM,17,19.6,31.668421052631583,0,0.7169811320754716,2,0,0,0
Japanese Grand Prix,SAI,1,MEDIUM,1,17.2,25.83333333333333,1,0.0188679245283018,2,0,0,1
Japanese Grand Prix,SAI,2,MEDIUM,14,19.40357142857143,31.50357142857143,1,0.0754716981132075,1,0,0,0
Japanese Grand Prix,SAI,3,MEDIUM,22,19.46,31.60571428571429,0,0.3018867924528302,0,0,0,0
Japanese Grand Prix,SAI,4,HARD,17,19.76842105263158,31.894736842105264,1,0.6981132075471698,1,0,0,0
Japanese Grand Prix,SAR,2,HARD,21,20.6925925925926,34.29259259259259,1,0.0566037735849056,1,0,0,0
Japanese Grand Prix,SAR,3,HARD,12,20.49333333333333,34.419999999999995,1,0.4339622641509434,0,0,0,0
Japanese Grand Prix,SAR,4,MEDIUM,6,20.3,33.528571428571425,1,0.660377358490566,1,0,0,0
Japanese Grand Prix,SAR,5,SOFT,11,19.80909090909091,32.09090909090909,1,0.7924528301886793,0,0,0,0
Japanese Grand Prix,STR,2,SOFT,11,19.63636363636364,32.018181818181816,1,0.0566037735849056,1,0,0,1
Japanese Grand Prix,STR,3,MEDIUM,10,19.433333333333334,31.32222222222222,1,0.2452830188679245,0,0,0,0
Japanese Grand Prix,STR,4,HARD,12,19.65294117647059,32.252941176470586,1,0.4339622641509434,0,0,0,0
Japanese Grand Prix,STR,5,SOFT,18,20.172222222222224,32.90555555555555,1,0.660377358490566,1,0,0,0
Japanese Grand Prix,TSU,2,SOFT,9,18.607142857142858,29.45,0,0.0754716981132075,0,0,0,0
Japanese Grand Prix,TSU,3,HARD,15,20.05,32.58181818181818,1,0.1509433962264151,0,0,0,0
Japanese Grand Prix,TSU,4,HARD,30,19.812820512820515,32.56153846153846,1,0.4339622641509434,2,0,0,0
Japanese Grand Prix,VER,1,MEDIUM,1,18.316666666666663,28.35,1,0.0188679245283018,2,0,0,1
Japanese Grand Prix,VER,2,MEDIUM,16,20.17142857142857,33.12380952380953,0,0.0754716981132075,0,0,0,0
Japanese Grand Prix,VER,3,MEDIUM,18,19.676666666666662,31.90333333333333,1,0.320754716981132,1,0,0,0
Japanese Grand Prix,VER,4,HARD,19,19.042857142857144,30.310714285714287,1,0.660377358490566,1,0,0,0
Japanese Grand Prix,ZHO,2,SOFT,6,20.25555555555556,33.233333333333334,1,0.0566037735849056,2,0,0,1
Japanese Grand Prix,ZHO,3,HARD,4,18.27777777777778,28.59444444444445,1,0.1509433962264151,1,0,0,0
Japanese Grand Prix,ZHO,4,HARD,5,18.65,29.85,0,0.2264150943396226,0,0,0,0
Las Vegas Grand Prix,ALB,1,MEDIUM,9,17.944444444444443,17.788888888888888,1,0.02,7,0,0,0
Las Vegas Grand Prix,ALB,2,HARD,16,17.70625,17.4125,1,0.2,6,0,0,2
Las Vegas Grand Prix,ALO,1,SOFT,4,17.975,17.975,1,0.02,3,0,0,0
Las Vegas Grand Prix,ALO,2,HARD,21,17.759999999999998,17.475,0,0.1,6,0,0,1
Las Vegas Grand Prix,ALO,3,HARD,27,17.315384615384616,16.903846153846153,0,0.5,5,0,0,0
Las Vegas Grand Prix,BOT,1,HARD,17,17.86470588235294,17.658823529411762,1,0.02,8,0,0,0
Las Vegas Grand Prix,BOT,2,MEDIUM,18,17.522222222222226,17.15,1,0.36,6,0,0,1
Las Vegas Grand Prix,BOT,3,HARD,14,17.185714285714287,16.785714285714285,1,0.72,2,0,0,1
Las Vegas Grand Prix,COL,1,HARD,16,17.881249999999998,17.68125,1,0.02,8,0,0,0
Las Vegas Grand Prix,COL,2,MEDIUM,10,17.6,17.28,1,0.34,4,0,0,1
Las Vegas Grand Prix,COL,3,HARD,24,17.279166666666665,16.875,1,0.54,5,0,0,0
Las Vegas Grand Prix,GAS,1,MEDIUM,10,17.95,17.8,1,0.02,6,0,0,0
Las Vegas Grand Prix,GAS,2,HARD,5,17.8,17.52,1,0.22,7,0,0,1
Las Vegas Grand Prix,HAM,1,MEDIUM,13,17.93076923076923,17.73846153846154,1,0.02,8,0,0,0
Las Vegas Grand Prix,HAM,2,HARD,15,17.635714285714286,17.307142857142857,0,0.28,5,0,0,1
Las Vegas Grand Prix,HAM,3,HARD,24,17.282608695652176,16.878260869565217,0,0.56,8,0,0,0
Las Vegas Grand Prix,HUL,1,MEDIUM,14,17.92142857142857,17.72142857142857,1,0.02,7,0,0,0
Las Vegas Grand Prix,HUL,2,HARD,19,17.57894736842105,17.226315789473684,1,0.3,4,0,0,1
Las Vegas Grand Prix,HUL,3,HARD,17,17.205882352941178,16.811764705882354,1,0.68,7,0,0,1
Las Vegas Grand Prix,LAW,1,MEDIUM,11,17.936363636363634,17.78181818181818,1,0.02,6,0,0,0
Las Vegas Grand Prix,LAW,2,HARD,28,17.562962962962963,17.196296296296296,0,0.24,6,0,0,1
Las Vegas Grand Prix,LAW,3,HARD,13,17.14166666666667,16.75,0,0.78,6,0,0,0
Las Vegas Grand Prix,LEC,1,MEDIUM,9,17.955555555555556,17.811111111111114,1,0.02,11,0,0,0
Las Vegas Grand Prix,LEC,2,HARD,22,17.654545454545453,17.313636363636363,1,0.2,6,0,0,1
Las Vegas Grand Prix,LEC,3,HARD,19,17.236842105263158,16.836842105263155,1,0.64,7,0,0,1
Las Vegas Grand Prix,MAG,1,MEDIUM,17,17.870588235294118,17.658823529411762,1,0.02,6,0,0,0
Las Vegas Grand Prix,MAG,2,HARD,33,17.366666666666667,16.984848484848484,1,0.36,5,0,0,1
Las Vegas Grand Prix,NOR,1,MEDIUM,9,17.955555555555556,17.811111111111114,1,0.02,5,0,0,0
Las Vegas Grand Prix,NOR,2,HARD,21,17.65714285714286,17.31904761904762,1,0.2,4,0,0,0
Las Vegas Grand Prix,NOR,3,HARD,18,17.272222222222222,16.86111111111111,1,0.62,4,0,0,2
Las Vegas Grand Prix,NOR,4,SOFT,6,17.05,16.7,0,0.98,4,0,0,0
Las Vegas Grand Prix,OCO,1,MEDIUM,11,17.936363636363634,17.78181818181818,1,0.02,5,0,0,0
Las Vegas Grand Prix,OCO,2,MEDIUM,12,17.9,17.5,0,0.24,7,0,0,1
Las Vegas Grand Prix,OCO,3,HARD,33,17.46363636363636,17.093939393939394,1,0.26,5,0,0,0
Las Vegas Grand Prix,OCO,4,SOFT,4,17.075000000000003,16.7,1,0.92,2,0,0,0
Las Vegas Grand Prix,PER,1,HARD,17,17.876470588235293,17.66470588235294,1,0.02,8,0,0,0
Las Vegas Grand Prix,PER,2,MEDIUM,15,17.566666666666666,17.18,1,0.36,6,0,0,1
Las Vegas Grand Prix,PER,3,HARD,18,17.211111111111112,16.816666666666666,1,0.66,6,0,0,0
Las Vegas Grand Prix,PIA,1,MEDIUM,10,17.95,17.8,1,0.02,3,0,0,0
Las Vegas Grand Prix,PIA,2,HARD,15,17.686666666666667,17.39333333333333,1,0.22,6,0,0,2
Las Vegas Grand Prix,PIA,3,HARD,25,17.308,16.892,1,0.52,4,0,0,0
Las Vegas Grand Prix,RUS,1,MEDIUM,13,17.933333333333334,17.775000000000002,0,0.02,6,0,0,0
Las Vegas Grand Prix,RUS,2,HARD,21,17.630000000000003,17.265,0,0.26,7,0,0,1
Las Vegas Grand Prix,RUS,3,HARD,19,17.22222222222222,16.827777777777776,0,0.66,7,0,0,0
Las Vegas Grand Prix,SAI,1,MEDIUM,10,17.95,17.8,1,0.02,9,0,0,0
Las Vegas Grand Prix,SAI,2,HARD,18,17.666666666666668,17.33888888888889,1,0.22,5,0,0,1
Las Vegas Grand Prix,SAI,3,HARD,22,17.272727272727273,16.86818181818182,1,0.58,5,0,0,1
Las Vegas Grand Prix,STR,1,MEDIUM,10,17.944444444444443,17.788888888888888,0,0.02,4,0,0,0
Las Vegas Grand Prix,STR,2,HARD,20,17.66842105263158,17.342105263157894,0,0.2,3,0,0,0
Las Vegas Grand Prix,STR,3,HARD,23,17.254545454545454,16.849999999999998,0,0.58,3,0,0,0
Las Vegas Grand Prix,TSU,1,MEDIUM,10,17.95,17.8,1,0.02,5,0,0,0
Las Vegas Grand Prix,TSU,2,HARD,20,17.652631578947368,17.326315789473682,0,0.22,4,0,0,0
Las Vegas Grand Prix,TSU,3,HARD,22,17.257142857142856,16.85238095238095,0,0.6,4,0,0,0
Las Vegas Grand Prix,VER,1,MEDIUM,11,17.936363636363634,17.78181818181818,1,0.02,8,0,0,0
Las Vegas Grand Prix,VER,2,HARD,16,17.675,17.34375,1,0.24,7,0,0,2
Las Vegas Grand Prix,VER,3,HARD,23,17.282608695652176,16.878260869565217,1,0.56,4,0,0,0
Las Vegas Grand Prix,ZHO,1,MEDIUM,12,17.936363636363634,17.78181818181818,0,0.02,5,0,0,0
Las Vegas Grand Prix,ZHO,2,HARD,24,17.6,17.243478260869566,0,0.24,5,0,0,0
Las Vegas Grand Prix,ZHO,3,HARD,16,17.181250000000002,16.78125,1,0.7,3,0,0,0
Mexico City Grand Prix,ALO,1,MEDIUM,16,20.09333333333333,36.36,0,0.0140845070422535,2,6,0,0
Mexico City Grand Prix,BOT,1,HARD,50,20.520408163265305,37.20204081632653,0,0.0140845070422535,2,6,0,1
Mexico City Grand Prix,BOT,2,MEDIUM,22,19.91904761904762,31.514285714285712,0,0.704225352112676,3,0,0,0
Mexico City Grand Prix,COL,1,HARD,47,20.53617021276596,37.37659574468085,1,0.0140845070422535,6,6,0,1
Mexico City Grand Prix,COL,2,MEDIUM,23,19.95217391304348,31.686956521739127,1,0.676056338028169,2,0,0,0
Mexico City Grand Prix,GAS,1,MEDIUM,28,20.339285714285715,36.971428571428575,1,0.0140845070422535,2,6,0,0
Mexico City Grand Prix,GAS,2,HARD,42,20.34285714285714,34.52857142857143,1,0.4084507042253521,1,0,0,1
Mexico City Grand Prix,HAM,1,MEDIUM,28,20.335714285714285,37.0,1,0.0140845070422535,2,6,0,0
Mexico City Grand Prix,HAM,2,HARD,43,20.337209302325583,34.53720930232558,1,0.4084507042253521,1,0,0,0
Mexico City Grand Prix,HUL,1,MEDIUM,29,20.36206896551724,37.05862068965517,1,0.0140845070422535,2,6,0,1
Mexico City Grand Prix,HUL,2,HARD,41,20.33170731707317,34.424390243902444,1,0.4225352112676056,2,0,0,0
Mexico City Grand Prix,LAW,1,HARD,39,20.548717948717947,37.65384615384615,1,0.0140845070422535,2,6,0,2
Mexico City Grand Prix,LAW,2,MEDIUM,26,20.12692307692308,33.13461538461539,1,0.5633802816901409,3,0,0,1
Mexico City Grand Prix,LAW,3,SOFT,5,19.76,30.860000000000003,1,0.9295774647887324,0,0,0,0
Mexico City Grand Prix,LEC,1,MEDIUM,31,20.396774193548385,37.21935483870968,1,0.0140845070422535,2,6,0,0
Mexico City Grand Prix,LEC,2,HARD,38,20.33157894736842,34.42631578947368,1,0.4507042253521127,0,0,0,0
Mexico City Grand Prix,LEC,3,SOFT,5,19.75,30.65,0,0.9859154929577464,0,0,0,0
Mexico City Grand Prix,MAG,1,MEDIUM,30,20.386666666666667,37.17333333333333,1,0.0140845070422535,2,6,0,1
Mexico City Grand Prix,MAG,2,HARD,41,20.29268292682927,34.22926829268293,1,0.4366197183098591,3,0,0,0
Mexico City Grand Prix,NOR,1,MEDIUM,30,20.376666666666665,37.16666666666666,1,0.0140845070422535,3,6,0,0
Mexico City Grand Prix,NOR,2,HARD,41,20.31463414634146,34.34634146341463,1,0.4366197183098591,2,0,0,0
Mexico City Grand Prix,OCO,1,HARD,48,20.529166666666665,37.27916666666667,1,0.0140845070422535,2,6,0,1
Mexico City Grand Prix,OCO,2,MEDIUM,22,19.92727272727273,31.577272727272728,1,0.6901408450704225,2,0,0,0
Mexico City Grand Prix,PER,1,HARD,20,20.14,36.38,1,0.0140845070422535,2,6,0,1
Mexico City Grand Prix,PER,2,MEDIUM,23,20.917391304347827,38.71304347826087,1,0.2957746478873239,3,0,0,0
Mexico City Grand Prix,PER,3,MEDIUM,25,20.016,32.188,1,0.6197183098591549,0,0,0,0
Mexico City Grand Prix,PER,4,SOFT,2,19.75,30.700000000000003,1,0.971830985915493,2,0,0,0
Mexico City Grand Prix,PIA,1,MEDIUM,39,20.553846153846155,37.669230769230765,1,0.0140845070422535,2,6,0,1
Mexico City Grand Prix,PIA,2,HARD,32,20.06875,32.7625,1,0.5633802816901409,3,0,0,1
Mexico City Grand Prix,RUS,1,MEDIUM,31,20.396774193548385,37.23225806451613,1,0.0140845070422535,3,6,0,2
Mexico City Grand Prix,RUS,2,HARD,40,20.2875,34.145,1,0.4507042253521127,2,0,0,1
Mexico City Grand Prix,SAI,1,MEDIUM,32,20.41875,37.29375,1,0.0140845070422535,2,6,0,1
Mexico City Grand Prix,SAI,2,HARD,39,20.28205128205128,34.11282051282051,1,0.4647887323943662,2,0,0,0
Mexico City Grand Prix,STR,1,MEDIUM,27,20.29230769230769,36.815384615384616,0,0.0140845070422535,2,6,0,1
Mexico City Grand Prix,STR,2,HARD,45,20.375,34.72727272727273,0,0.380281690140845,2,0,0,0
Mexico City Grand Prix,VER,1,MEDIUM,26,20.273076923076925,36.8,1,0.0140845070422535,2,6,0,1
Mexico City Grand Prix,VER,2,HARD,45,20.362222222222226,34.70666666666666,1,0.380281690140845,1,0,0,1
Mexico City Grand Prix,ZHO,1,HARD,44,20.55813953488372,37.623255813953485,0,0.0140845070422535,2,6,0,0
Mexico City Grand Prix,ZHO,2,MEDIUM,28,19.98888888888889,32.07037037037037,0,0.6197183098591549,2,0,0,0
Miami Grand Prix,ALB,1,MEDIUM,10,28.9,47.01052631578948,1,0.0175438596491228,0,0,0,0
Miami Grand Prix,ALB,2,HARD,43,28.486792452830187,44.73962264150943,1,0.1929824561403508,2,5,2,0
Miami Grand Prix,ALB,3,SOFT,4,28.79230769230769,48.06153846153846,1,0.9473684210526316,1,0,0,0
Miami Grand Prix,ALO,1,HARD,23,28.71666666666667,45.775,0,0.0175438596491228,0,0,1,0
Miami Grand Prix,ALO,2,MEDIUM,36,28.38157894736842,42.78684210526316,0,0.4035087719298245,1,5,1,0
Miami Grand Prix,BOT,1,SOFT,11,28.81875,45.70625,1,0.0175438596491228,3,0,0,1
Miami Grand Prix,BOT,2,HARD,18,28.61904761904762,45.98571428571429,1,0.2105263157894736,2,2,2,0
Miami Grand Prix,BOT,3,MEDIUM,28,28.34375,42.853125,1,0.5263157894736842,0,3,0,0
Miami Grand Prix,GAS,1,MEDIUM,12,28.8375,45.8375,1,0.0175438596491228,3,0,0,1
Miami Grand Prix,GAS,2,HARD,45,28.49655172413793,44.7396551724138,1,0.2280701754385964,2,5,2,0
Miami Grand Prix,HAM,1,HARD,26,28.686206896551724,45.858620689655176,1,0.0175438596491228,2,0,1,1
Miami Grand Prix,HAM,2,MEDIUM,34,28.363636363636363,42.381818181818176,0,0.4736842105263157,1,5,0,0
Miami Grand Prix,HUL,1,MEDIUM,12,28.82,45.91333333333333,1,0.0175438596491228,2,0,0,1
Miami Grand Prix,HUL,2,HARD,16,28.64761904761905,46.56666666666666,1,0.2280701754385964,2,1,2,0
Miami Grand Prix,HUL,3,MEDIUM,29,28.4575,44.07,1,0.5087719298245614,0,4,0,0
Miami Grand Prix,LEC,1,MEDIUM,19,28.76363636363636,45.79090909090909,1,0.0175438596491228,1,0,0,1
Miami Grand Prix,LEC,2,HARD,38,28.357894736842105,42.73684210526316,1,0.3508771929824561,1,5,1,0
Miami Grand Prix,MAG,1,HARD,22,28.70384615384615,45.83461538461539,1,0.0175438596491228,2,0,1,1
Miami Grand Prix,MAG,2,MEDIUM,5,28.785,49.225,1,0.4035087719298245,3,1,1,0
Miami Grand Prix,MAG,3,MEDIUM,3,28.77142857142857,48.5,1,0.5263157894736842,0,3,0,0
Miami Grand Prix,MAG,4,MEDIUM,29,28.28076923076923,41.465384615384615,0,0.5614035087719298,0,1,0,0
Miami Grand Prix,NOR,1,MEDIUM,29,28.69677419354839,45.62903225806452,1,0.0175438596491228,1,2,1,0
Miami Grand Prix,NOR,2,HARD,28,28.466666666666665,43.34722222222222,1,0.5263157894736842,1,3,0,0
Miami Grand Prix,OCO,1,MEDIUM,22,28.72307692307692,45.83461538461539,1,0.0175438596491228,2,0,1,1
Miami Grand Prix,OCO,2,HARD,35,28.46170212765957,44.42340425531915,1,0.4035087719298245,2,5,1,0
Miami Grand Prix,PER,1,MEDIUM,17,28.79,45.805,1,0.0175438596491228,2,0,0,1
Miami Grand Prix,PER,2,HARD,11,28.65333333333333,46.34666666666667,1,0.3157894736842105,1,1,2,0
Miami Grand Prix,PER,3,MEDIUM,34,28.435897435897434,44.0,0,0.5087719298245614,2,4,0,0
Miami Grand Prix,PIA,1,MEDIUM,27,28.676666666666662,45.60666666666667,1,0.0175438596491228,2,0,1,1
Miami Grand Prix,PIA,2,HARD,13,28.46,44.13333333333333,1,0.4912280701754385,1,5,0,0
Miami Grand Prix,PIA,3,MEDIUM,23,28.44545454545454,43.22727272727273,0,0.7192982456140351,1,0,0,0
Miami Grand Prix,RIC,1,HARD,28,28.66774193548387,45.68064516129032,1,0.0175438596491228,3,1,2,1
Miami Grand Prix,RIC,2,MEDIUM,34,28.48372093023256,44.43255813953488,0,0.5087719298245614,1,4,0,0
Miami Grand Prix,RUS,1,MEDIUM,27,28.696296296296296,45.81851851851852,0,0.0175438596491228,2,0,2,1
Miami Grand Prix,RUS,2,HARD,33,28.402631578947368,43.002631578947366,1,0.4385964912280701,1,5,0,0
Miami Grand Prix,SAI,1,MEDIUM,27,28.68064516129032,45.76774193548387,1,0.0175438596491228,1,0,1,1
Miami Grand Prix,SAI,2,HARD,30,28.426315789473687,43.939473684210526,1,0.4912280701754385,2,5,0,0
Miami Grand Prix,SAR,1,MEDIUM,11,28.825,45.61666666666667,1,0.0175438596491228,2,0,0,1
Miami Grand Prix,SAR,2,HARD,16,28.65714285714285,46.39523809523809,1,0.2105263157894736,1,1,2,0
Miami Grand Prix,STR,1,MEDIUM,12,28.88,45.99333333333333,0,0.0175438596491228,0,0,0,0
Miami Grand Prix,STR,2,HARD,18,28.610526315789475,45.72631578947368,0,0.2105263157894736,1,1,2,0
Miami Grand Prix,STR,3,MEDIUM,29,28.5,44.70222222222222,0,0.5087719298245614,2,4,0,0
Miami Grand Prix,TSU,1,MEDIUM,28,28.72285714285714,45.82285714285714,1,0.0175438596491228,3,1,2,1
Miami Grand Prix,TSU,2,HARD,29,28.408571428571427,43.08285714285714,1,0.5087719298245614,1,4,0,0
Miami Grand Prix,VER,1,MEDIUM,23,28.688,45.688,1,0.0175438596491228,2,0,1,1
Miami Grand Prix,VER,2,HARD,34,28.49347826086957,44.62173913043478,1,0.4210526315789473,2,5,0,0
Miami Grand Prix,ZHO,1,MEDIUM,28,28.690909090909088,45.669696969696965,1,0.0175438596491228,4,1,2,1
Miami Grand Prix,ZHO,2,SOFT,29,28.42162162162161,43.5081081081081,1,0.5087719298245614,1,4,0,0
Monaco Grand Prix,ALB,2,HARD,76,21.671,42.61,1,0.0384615384615384,6,1,0,1
Monaco Grand Prix,ALO,2,MEDIUM,76,21.69139784946237,42.68924731182796,0,0.0256410256410256,5,1,0,2
Monaco Grand Prix,BOT,2,MEDIUM,14,21.36388888888889,39.65555555555555,1,0.0256410256410256,4,1,0,1
Monaco Grand Prix,BOT,3,HARD,62,21.664,41.82,0,0.2051282051282051,1,0,0,0
Monaco Grand Prix,GAS,2,MEDIUM,76,21.71274509803921,43.38529411764706,1,0.0384615384615384,6,1,0,1
Monaco Grand Prix,HAM,2,MEDIUM,50,21.66470588235294,43.16176470588236,1,0.0384615384615384,5,1,0,0
Monaco Grand Prix,HAM,3,HARD,28,21.392592592592592,39.220370370370375,0,0.6666666666666666,4,0,0,1
Monaco Grand Prix,LEC,2,HARD,77,21.689795918367345,42.92551020408163,1,0.0384615384615384,6,1,0,1
Monaco Grand Prix,NOR,2,HARD,78,21.70543478260869,42.66413043478261,0,0.0384615384615384,4,1,0,1
Monaco Grand Prix,PIA,2,HARD,78,21.7314606741573,43.31573033707865,0,0.0384615384615384,5,1,0,2
Monaco Grand Prix,RIC,2,HARD,76,21.65765765765766,42.69549549549549,0,0.0256410256410256,10,1,0,1
Monaco Grand Prix,RUS,2,MEDIUM,77,21.72747252747253,43.37582417582417,1,0.0384615384615384,6,1,0,1
Monaco Grand Prix,SAI,2,HARD,77,21.696842105263155,42.95052631578948,1,0.0384615384615384,3,1,0,1
Monaco Grand Prix,SAR,2,HARD,57,21.67662337662337,44.01688311688312,0,0.0256410256410256,3,1,0,0
Monaco Grand Prix,SAR,3,MEDIUM,19,21.51212121212121,38.97878787878788,1,0.7435897435897436,2,0,0,1
Monaco Grand Prix,STR,2,MEDIUM,42,21.615,42.74,0,0.0256410256410256,5,1,0,2
Monaco Grand Prix,STR,3,HARD,8,21.719047619047625,43.54285714285714,0,0.5512820512820513,5,0,0,0
Monaco Grand Prix,STR,4,SOFT,28,21.678571428571427,43.49047619047619,1,0.6282051282051282,1,0,0,0
Monaco Grand Prix,TSU,2,HARD,77,21.67155963302752,42.70275229357799,0,0.0384615384615384,9,1,0,1
Monaco Grand Prix,VER,2,MEDIUM,51,21.689610389610387,44.44155844155844,1,0.0384615384615384,2,1,0,0
Monaco Grand Prix,VER,3,HARD,27,21.6125,40.94375,0,0.6794871794871795,3,0,0,0
Monaco Grand Prix,ZHO,2,HARD,69,21.73478260869565,44.01739130434783,1,0.0256410256410256,7,1,0,0
Monaco Grand Prix,ZHO,3,SOFT,6,21.428571428571427,41.11071428571428,1,0.9102564102564102,2,0,0,1
Qatar Grand Prix,ALB,1,MEDIUM,35,18.83529411764706,22.608823529411765,1,0.0175438596491228,3,5,0,0
Qatar Grand Prix,ALB,3,SOFT,2,18.4,22.3,0,0.6491228070175439,0,1,0,0
Qatar Grand Prix,ALB,4,SOFT,20,18.329411764705885,22.01764705882353,0,0.6842105263157895,1,5,1,0
Qatar Grand Prix,ALB,5,SOFT,1,18.3,22.0,1,0.9824561403508772,0,0,0,0
Qatar Grand Prix,ALO,1,MEDIUM,35,18.83030303030303,22.6,0,0.0175438596491228,3,5,0,0
Qatar Grand Prix,ALO,3,MEDIUM,7,18.4,22.3,0,0.6491228070175439,0,1,0,0
Qatar Grand Prix,ALO,4,MEDIUM,27,18.316666666666663,22.00555555555556,0,0.6842105263157895,1,5,1,0
Qatar Grand Prix,BOT,1,MEDIUM,24,18.93913043478261,22.73913043478261,1,0.0175438596491228,2,4,0,0
Qatar Grand Prix,BOT,2,HARD,10,18.62,22.32,0,0.4385964912280701,1,2,0,0
Qatar Grand Prix,BOT,4,MEDIUM,30,18.33809523809524,22.03333333333333,0,0.6491228070175439,1,6,1,0
Qatar Grand Prix,GAS,1,MEDIUM,35,18.83030303030303,22.6030303030303,1,0.0175438596491228,3,5,0,0
Qatar Grand Prix,GAS,4,HARD,22,18.316666666666663,22.00555555555556,0,0.6842105263157895,1,5,1,0
Qatar Grand Prix,HAM,1,MEDIUM,34,18.85151515151515,22.633333333333333,1,0.0175438596491228,3,5,0,0
Qatar Grand Prix,HAM,4,HARD,13,18.39090909090909,22.081818181818186,0,0.6491228070175439,1,6,1,0
Qatar Grand Prix,HAM,5,HARD,23,18.29,21.97,0,0.8421052631578947,0,0,0,0
Qatar Grand Prix,HUL,2,HARD,30,18.876666666666665,22.67,1,0.0350877192982456,2,3,0,0
Qatar Grand Prix,HUL,3,MEDIUM,5,18.48,22.14,1,0.5614035087719298,0,3,0,0
Qatar Grand Prix,HUL,4,MEDIUM,6,18.4,22.3,0,0.6491228070175439,0,1,0,0
Qatar Grand Prix,HUL,5,MEDIUM,8,18.5,22.2,0,0.6842105263157895,1,3,1,0
Qatar Grand Prix,LAW,1,MEDIUM,35,18.83529411764706,22.608823529411765,1,0.0175438596491228,3,5,0,0
Qatar Grand Prix,LAW,3,HARD,2,18.4,22.3,0,0.6491228070175439,0,1,0,0
Qatar Grand Prix,LAW,4,HARD,5,18.466666666666665,22.166666666666668,0,0.6666666666666666,1,3,1,0
Qatar Grand Prix,LAW,5,SOFT,17,18.31176470588236,21.99411764705882,1,0.7192982456140351,0,2,0,0
Qatar Grand Prix,LEC,1,MEDIUM,36,18.83939393939394,22.6,0,0.0175438596491228,4,5,0,0
Qatar Grand Prix,LEC,4,HARD,22,18.31176470588236,21.988235294117647,0,0.7017543859649122,1,5,1,0
Qatar Grand Prix,MAG,1,MEDIUM,27,18.91923076923077,22.71153846153846,1,0.0175438596491228,2,4,0,0
Qatar Grand Prix,MAG,2,HARD,9,18.55555555555556,22.244444444444444,1,0.4912280701754385,1,2,0,0
Qatar Grand Prix,MAG,3,HARD,10,18.4,22.3,0,0.6491228070175439,0,1,0,0
Qatar Grand Prix,MAG,4,HARD,30,18.321052631578947,22.01578947368421,0,0.6842105263157895,1,5,1,0
Qatar Grand Prix,NOR,1,MEDIUM,35,18.83939393939394,22.596969696969698,1,0.0175438596491228,3,5,0,0
Qatar Grand Prix,NOR,4,HARD,10,18.36,22.04,0,0.7017543859649122,1,5,1,0
